dataset,minsup,algorithm,run_type,run_id,campaign_id,group,status,patterns,mining_s,wall_s,external_mem_mb,log_path
MSNBC_small,2%,CloSpan,warmup,1,20260104_214104,MSNBC_small_0.02_group,OK,9682,24.63,25.09,10207.38671875,logs/CloSpan_MSNBC_small_0.02_runwarmup1_20260104_214104.log
MSNBC_small,2%,CloSpan,measured,3,20260104_214104,MSNBC_small_0.02_group,OK,9682,24.488,24.94,9190.671875,logs/CloSpan_MSNBC_small_0.02_run3_20260104_214104.log
MSNBC_small,2%,CloSpan,measured,2,20260104_214104,MSNBC_small_0.02_group,OK,9682,24.606,25.07,9550.40625,logs/CloSpan_MSNBC_small_0.02_run2_20260104_214104.log
MSNBC_small,2%,CloSpan,measured,1,20260104_214104,MSNBC_small_0.02_group,OK,9682,24.583,25.04,10199.8984375,logs/CloSpan_MSNBC_small_0.02_run1_20260104_214104.log
MSNBC_small,2%,ClaSP,warmup,1,20260104_214104,MSNBC_small_0.02_group,OK,9682,10.742,11.35,4498.8359375,logs/ClaSP_MSNBC_small_0.02_runwarmup1_20260104_214104.log
MSNBC_small,2%,ClaSP,measured,3,20260104_214104,MSNBC_small_0.02_group,OK,9682,11.221,11.84,4516.828125,logs/ClaSP_MSNBC_small_0.02_run3_20260104_214104.log
MSNBC_small,2%,ClaSP,measured,2,20260104_214104,MSNBC_small_0.02_group,OK,9682,11.23,11.86,4524.05078125,logs/ClaSP_MSNBC_small_0.02_run2_20260104_214104.log
MSNBC_small,2%,ClaSP,measured,1,20260104_214104,MSNBC_small_0.02_group,OK,9682,11.062,11.68,4530.265625,logs/ClaSP_MSNBC_small_0.02_run1_20260104_214104.log
MSNBC_small,2%,BIDE+,warmup,1,20260104_214104,MSNBC_small_0.02_group,OK,9682,9.035,9.33,2913.1875,logs/BIDE+_MSNBC_small_0.02_runwarmup1_20260104_214104.log
MSNBC_small,2%,BIDE+,measured,3,20260104_214104,MSNBC_small_0.02_group,OK,9682,9.079,9.38,2911.44140625,logs/BIDE+_MSNBC_small_0.02_run3_20260104_214104.log
MSNBC_small,2%,BIDE+,measured,2,20260104_214104,MSNBC_small_0.02_group,OK,9682,9.09,9.38,2913.11328125,logs/BIDE+_MSNBC_small_0.02_run2_20260104_214104.log
MSNBC_small,2%,BIDE+,measured,1,20260104_214104,MSNBC_small_0.02_group,OK,9682,8.978,9.28,2913.8203125,logs/BIDE+_MSNBC_small_0.02_run1_20260104_214104.log
MSNBC_small,1%,CloSpan,warmup,1,20260104_214104,MSNBC_small_0.01_group,OK,45279,55.577,56.03,10412.5859375,logs/CloSpan_MSNBC_small_0.01_runwarmup1_20260104_214104.log
MSNBC_small,1%,CloSpan,measured,3,20260104_214104,MSNBC_small_0.01_group,OK,45279,54.886,55.35,10424.48046875,logs/CloSpan_MSNBC_small_0.01_run3_20260104_214104.log
MSNBC_small,1%,CloSpan,measured,2,20260104_214104,MSNBC_small_0.01_group,OK,45279,55.101,55.57,10416.0546875,logs/CloSpan_MSNBC_small_0.01_run2_20260104_214104.log
MSNBC_small,1%,CloSpan,measured,1,20260104_214104,MSNBC_small_0.01_group,OK,45279,56.202,56.66,10421.94921875,logs/CloSpan_MSNBC_small_0.01_run1_20260104_214104.log
MSNBC_small,1%,ClaSP,warmup,1,20260104_214104,MSNBC_small_0.01_group,OK,45279,23.196,23.83,8590.2890625,logs/ClaSP_MSNBC_small_0.01_runwarmup1_20260104_214104.log
MSNBC_small,1%,ClaSP,measured,3,20260104_214104,MSNBC_small_0.01_group,OK,45279,23.745,24.41,9047.23828125,logs/ClaSP_MSNBC_small_0.01_run3_20260104_214104.log
MSNBC_small,1%,ClaSP,measured,2,20260104_214104,MSNBC_small_0.01_group,OK,45279,23.806,24.43,8544.01953125,logs/ClaSP_MSNBC_small_0.01_run2_20260104_214104.log
MSNBC_small,1%,ClaSP,measured,1,20260104_214104,MSNBC_small_0.01_group,OK,45279,24.238,24.86,8561.796875,logs/ClaSP_MSNBC_small_0.01_run1_20260104_214104.log
MSNBC_small,1%,BIDE+,warmup,1,20260104_214104,MSNBC_small_0.01_group,OK,45279,26.161,26.48,9952.34765625,logs/BIDE+_MSNBC_small_0.01_runwarmup1_20260104_214104.log
MSNBC_small,1%,BIDE+,measured,3,20260104_214104,MSNBC_small_0.01_group,OK,45279,26.063,26.38,9948.03125,logs/BIDE+_MSNBC_small_0.01_run3_20260104_214104.log
MSNBC_small,1%,BIDE+,measured,2,20260104_214104,MSNBC_small_0.01_group,OK,45279,25.771,26.08,9954.76171875,logs/BIDE+_MSNBC_small_0.01_run2_20260104_214104.log
MSNBC_small,1%,BIDE+,measured,1,20260104_214104,MSNBC_small_0.01_group,OK,45279,26.033,26.35,9953.48046875,logs/BIDE+_MSNBC_small_0.01_run1_20260104_214104.log
MSNBC_small,0.5%,CloSpan,warmup,1,20260104_214104,MSNBC_small_0.005_group,OK,294386,177.758,178.22,12098.0390625,logs/CloSpan_MSNBC_small_0.005_runwarmup1_20260104_214104.log
MSNBC_small,0.5%,CloSpan,measured,3,20260104_214104,MSNBC_small_0.005_group,OK,294386,177.661,178.11,12080.37890625,logs/CloSpan_MSNBC_small_0.005_run3_20260104_214104.log
MSNBC_small,0.5%,CloSpan,measured,2,20260104_214104,MSNBC_small_0.005_group,OK,294386,175.333,175.79,12111.60546875,logs/CloSpan_MSNBC_small_0.005_run2_20260104_214104.log
MSNBC_small,0.5%,CloSpan,measured,1,20260104_214104,MSNBC_small_0.005_group,OK,294386,181.606,182.07,12122.29296875,logs/CloSpan_MSNBC_small_0.005_run1_20260104_214104.log
MSNBC_small,0.5%,ClaSP,warmup,1,20260104_214104,MSNBC_small_0.005_group,OK,294386,65.016,65.69,24940.578125,logs/ClaSP_MSNBC_small_0.005_runwarmup1_20260104_214104.log
MSNBC_small,0.5%,ClaSP,measured,3,20260104_214104,MSNBC_small_0.005_group,OK,294386,69.308,70.0,30204.16796875,logs/ClaSP_MSNBC_small_0.005_run3_20260104_214104.log
MSNBC_small,0.5%,ClaSP,measured,2,20260104_214104,MSNBC_small_0.005_group,OK,294386,65.473,66.16,27451.58984375,logs/ClaSP_MSNBC_small_0.005_run2_20260104_214104.log
MSNBC_small,0.5%,ClaSP,measured,1,20260104_214104,MSNBC_small_0.005_group,OK,294386,68.295,68.98,26622.71484375,logs/ClaSP_MSNBC_small_0.005_run1_20260104_214104.log
MSNBC_small,0.5%,BIDE+,warmup,1,20260104_214104,MSNBC_small_0.005_group,OK,294386,102.155,102.47,9966.23046875,logs/BIDE+_MSNBC_small_0.005_runwarmup1_20260104_214104.log
MSNBC_small,0.5%,BIDE+,measured,3,20260104_214104,MSNBC_small_0.005_group,OK,294386,102.072,102.38,9961.42578125,logs/BIDE+_MSNBC_small_0.005_run3_20260104_214104.log
MSNBC_small,0.5%,BIDE+,measured,2,20260104_214104,MSNBC_small_0.005_group,OK,294386,101.478,101.79,9955.60546875,logs/BIDE+_MSNBC_small_0.005_run2_20260104_214104.log
MSNBC_small,0.5%,BIDE+,measured,1,20260104_214104,MSNBC_small_0.005_group,OK,294386,103.128,103.44,9963.80078125,logs/BIDE+_MSNBC_small_0.005_run1_20260104_214104.log
MSNBC_small,0.2%,CloSpan,warmup,1,20260104_214104,MSNBC_small_0.002_group,OK,9286171,3999.582,4000.76,94109.703125,logs/CloSpan_MSNBC_small_0.002_runwarmup1_20260104_214104.log
MSNBC_small,0.2%,CloSpan,measured,3,20260104_214104,MSNBC_small_0.002_group,OK,9286171,3954.559,3955.87,94109.1328125,logs/CloSpan_MSNBC_small_0.002_run3_20260104_214104.log
MSNBC_small,0.2%,CloSpan,measured,2,20260104_214104,MSNBC_small_0.002_group,OK,9286171,3965.031,3966.38,94122.8046875,logs/CloSpan_MSNBC_small_0.002_run2_20260104_214104.log
MSNBC_small,0.2%,CloSpan,measured,1,20260104_214104,MSNBC_small_0.002_group,OK,9286171,3910.579,3911.52,94097.25,logs/CloSpan_MSNBC_small_0.002_run1_20260104_214104.log
MSNBC_small,0.2%,ClaSP,warmup,1,20260104_214104,MSNBC_small_0.002_group,OOM,,,,,logs/ClaSP_MSNBC_small_0.002_runwarmup1_20260104_214104.log
MSNBC_small,0.2%,ClaSP,measured,1,20260104_214104,MSNBC_small_0.002_group,OOM,,,,,logs/ClaSP_MSNBC_small_0.002_run1_20260104_214104.log
MSNBC_small,0.2%,BIDE+,warmup,1,20260104_214104,MSNBC_small_0.002_group,OK,9286171,2191.131,2191.45,9989.84765625,logs/BIDE+_MSNBC_small_0.002_runwarmup1_20260104_214104.log
MSNBC_small,0.2%,BIDE+,measured,3,20260104_214104,MSNBC_small_0.002_group,OK,9286171,2166.313,2166.63,9988.62109375,logs/BIDE+_MSNBC_small_0.002_run3_20260104_214104.log
MSNBC_small,0.2%,BIDE+,measured,2,20260104_214104,MSNBC_small_0.002_group,OK,9286171,2163.526,2163.84,9991.6484375,logs/BIDE+_MSNBC_small_0.002_run2_20260104_214104.log
MSNBC_small,0.2%,BIDE+,measured,1,20260104_214104,MSNBC_small_0.002_group,OK,9286171,2152.645,2152.96,9986.84375,logs/BIDE+_MSNBC_small_0.002_run1_20260104_214104.log
MSNBC,5%,CloSpan,warmup,1,20260104_214104,MSNBC_0.05_group,OK,26,24.865,27.13,6327.53125,logs/CloSpan_MSNBC_0.05_runwarmup1_20260104_214104.log
MSNBC,5%,CloSpan,measured,3,20260104_214104,MSNBC_0.05_group,OK,26,24.936,27.25,6293.91796875,logs/CloSpan_MSNBC_0.05_run3_20260104_214104.log
MSNBC,5%,CloSpan,measured,2,20260104_214104,MSNBC_0.05_group,OK,26,24.52,26.96,6369.33203125,logs/CloSpan_MSNBC_0.05_run2_20260104_214104.log
MSNBC,5%,CloSpan,measured,1,20260104_214104,MSNBC_0.05_group,OK,26,25.356,27.61,6305.6875,logs/CloSpan_MSNBC_0.05_run1_20260104_214104.log
MSNBC,5%,ClaSP,warmup,1,20260104_214104,MSNBC_0.05_group,OK,26,4.481,9.13,4234.8203125,logs/ClaSP_MSNBC_0.05_runwarmup1_20260104_214104.log
MSNBC,5%,ClaSP,measured,3,20260104_214104,MSNBC_0.05_group,OK,26,4.523,9.27,4245.19921875,logs/ClaSP_MSNBC_0.05_run3_20260104_214104.log
MSNBC,5%,ClaSP,measured,2,20260104_214104,MSNBC_0.05_group,OK,26,4.5,9.11,4231.12109375,logs/ClaSP_MSNBC_0.05_run2_20260104_214104.log
MSNBC,5%,ClaSP,measured,1,20260104_214104,MSNBC_0.05_group,OK,26,4.507,9.11,4226.36328125,logs/ClaSP_MSNBC_0.05_run1_20260104_214104.log
MSNBC,5%,BIDE+,warmup,1,20260104_214104,MSNBC_0.05_group,OK,26,1.601,1.9,1000.82421875,logs/BIDE+_MSNBC_0.05_runwarmup1_20260104_214104.log
MSNBC,5%,BIDE+,measured,3,20260104_214104,MSNBC_0.05_group,OK,26,1.571,1.88,1003.921875,logs/BIDE+_MSNBC_0.05_run3_20260104_214104.log
MSNBC,5%,BIDE+,measured,2,20260104_214104,MSNBC_0.05_group,OK,26,1.595,1.89,1002.62890625,logs/BIDE+_MSNBC_0.05_run2_20260104_214104.log
MSNBC,5%,BIDE+,measured,1,20260104_214104,MSNBC_0.05_group,OK,26,1.574,1.87,1001.9375,logs/BIDE+_MSNBC_0.05_run1_20260104_214104.log
MSNBC,2%,CloSpan,warmup,1,20260104_214104,MSNBC_0.02_group,OK,97,68.031,70.36,10001.28515625,logs/CloSpan_MSNBC_0.02_runwarmup1_20260104_214104.log
MSNBC,2%,CloSpan,measured,3,20260104_214104,MSNBC_0.02_group,OK,97,65.414,67.69,9534.484375,logs/CloSpan_MSNBC_0.02_run3_20260104_214104.log
MSNBC,2%,CloSpan,measured,2,20260104_214104,MSNBC_0.02_group,OK,97,66.282,68.56,9896.703125,logs/CloSpan_MSNBC_0.02_run2_20260104_214104.log
MSNBC,2%,CloSpan,measured,1,20260104_214104,MSNBC_0.02_group,OK,97,64.733,67.06,9301.25390625,logs/CloSpan_MSNBC_0.02_run1_20260104_214104.log
MSNBC,2%,ClaSP,warmup,1,20260104_214104,MSNBC_0.02_group,OK,97,7.629,11.18,5071.875,logs/ClaSP_MSNBC_0.02_runwarmup1_20260104_214104.log
MSNBC,2%,ClaSP,measured,3,20260104_214104,MSNBC_0.02_group,OK,97,7.64,11.17,5060.1015625,logs/ClaSP_MSNBC_0.02_run3_20260104_214104.log
MSNBC,2%,ClaSP,measured,2,20260104_214104,MSNBC_0.02_group,OK,97,7.718,11.28,5072.44921875,logs/ClaSP_MSNBC_0.02_run2_20260104_214104.log
MSNBC,2%,ClaSP,measured,1,20260104_214104,MSNBC_0.02_group,OK,97,7.655,11.16,5068.6640625,logs/ClaSP_MSNBC_0.02_run1_20260104_214104.log
MSNBC,2%,BIDE+,warmup,1,20260104_214104,MSNBC_0.02_group,OK,97,2.756,3.05,1030.140625,logs/BIDE+_MSNBC_0.02_runwarmup1_20260104_214104.log
MSNBC,2%,BIDE+,measured,3,20260104_214104,MSNBC_0.02_group,OK,97,2.726,3.02,1028.95703125,logs/BIDE+_MSNBC_0.02_run3_20260104_214104.log
MSNBC,2%,BIDE+,measured,2,20260104_214104,MSNBC_0.02_group,OK,97,2.718,3.01,1033.54296875,logs/BIDE+_MSNBC_0.02_run2_20260104_214104.log
MSNBC,2%,BIDE+,measured,1,20260104_214104,MSNBC_0.02_group,OK,97,2.719,3.01,1035.26953125,logs/BIDE+_MSNBC_0.02_run1_20260104_214104.log
MSNBC,1%,CloSpan,warmup,1,20260104_214104,MSNBC_0.01_group,OK,270,110.664,112.99,21545.703125,logs/CloSpan_MSNBC_0.01_runwarmup1_20260104_214104.log
MSNBC,1%,CloSpan,measured,3,20260104_214104,MSNBC_0.01_group,OK,270,115.31,117.61,18554.00390625,logs/CloSpan_MSNBC_0.01_run3_20260104_214104.log
MSNBC,1%,CloSpan,measured,2,20260104_214104,MSNBC_0.01_group,OK,270,114.12,116.55,15175.18359375,logs/CloSpan_MSNBC_0.01_run2_20260104_214104.log
MSNBC,1%,CloSpan,measured,1,20260104_214104,MSNBC_0.01_group,OK,270,117.44,119.82,21564.65625,logs/CloSpan_MSNBC_0.01_run1_20260104_214104.log
MSNBC,1%,ClaSP,warmup,1,20260104_214104,MSNBC_0.01_group,OK,270,10.481,13.91,5735.234375,logs/ClaSP_MSNBC_0.01_runwarmup1_20260104_214104.log
MSNBC,1%,ClaSP,measured,3,20260104_214104,MSNBC_0.01_group,OK,270,10.516,13.91,5736.83203125,logs/ClaSP_MSNBC_0.01_run3_20260104_214104.log
MSNBC,1%,ClaSP,measured,2,20260104_214104,MSNBC_0.01_group,OK,270,10.763,14.16,5716.83984375,logs/ClaSP_MSNBC_0.01_run2_20260104_214104.log
MSNBC,1%,ClaSP,measured,1,20260104_214104,MSNBC_0.01_group,OK,270,10.763,14.22,5720.86328125,logs/ClaSP_MSNBC_0.01_run1_20260104_214104.log
MSNBC,1%,BIDE+,warmup,1,20260104_214104,MSNBC_0.01_group,OK,270,4.285,4.58,1125.12109375,logs/BIDE+_MSNBC_0.01_runwarmup1_20260104_214104.log
MSNBC,1%,BIDE+,measured,3,20260104_214104,MSNBC_0.01_group,OK,270,4.215,4.5,1126.91796875,logs/BIDE+_MSNBC_0.01_run3_20260104_214104.log
MSNBC,1%,BIDE+,measured,2,20260104_214104,MSNBC_0.01_group,OK,270,4.213,4.5,1128.96875,logs/BIDE+_MSNBC_0.01_run2_20260104_214104.log
MSNBC,1%,BIDE+,measured,1,20260104_214104,MSNBC_0.01_group,OK,270,4.261,4.55,1121.75,logs/BIDE+_MSNBC_0.01_run1_20260104_214104.log
MSNBC,0.5%,CloSpan,warmup,1,20260104_214104,MSNBC_0.005_group,OK,844,212.312,214.74,32039.3984375,logs/CloSpan_MSNBC_0.005_runwarmup1_20260104_214104.log
MSNBC,0.5%,CloSpan,measured,3,20260104_214104,MSNBC_0.005_group,OK,844,208.488,210.82,19787.5390625,logs/CloSpan_MSNBC_0.005_run3_20260104_214104.log
MSNBC,0.5%,CloSpan,measured,2,20260104_214104,MSNBC_0.005_group,OK,844,213.871,216.21,29284.65234375,logs/CloSpan_MSNBC_0.005_run2_20260104_214104.log
MSNBC,0.5%,CloSpan,measured,1,20260104_214104,MSNBC_0.005_group,OK,844,209.835,212.11,32073.46484375,logs/CloSpan_MSNBC_0.005_run1_20260104_214104.log
MSNBC,0.5%,ClaSP,warmup,1,20260104_214104,MSNBC_0.005_group,OK,844,16.478,19.89,6620.30859375,logs/ClaSP_MSNBC_0.005_runwarmup1_20260104_214104.log
MSNBC,0.5%,ClaSP,measured,3,20260104_214104,MSNBC_0.005_group,OK,844,16.612,20.04,6647.2265625,logs/ClaSP_MSNBC_0.005_run3_20260104_214104.log
MSNBC,0.5%,ClaSP,measured,2,20260104_214104,MSNBC_0.005_group,OK,844,16.638,20.05,6637.5234375,logs/ClaSP_MSNBC_0.005_run2_20260104_214104.log
MSNBC,0.5%,ClaSP,measured,1,20260104_214104,MSNBC_0.005_group,OK,844,16.665,20.1,6655.57421875,logs/ClaSP_MSNBC_0.005_run1_20260104_214104.log
MSNBC,0.5%,BIDE+,warmup,1,20260104_214104,MSNBC_0.005_group,OK,844,7.606,7.9,1154.37890625,logs/BIDE+_MSNBC_0.005_runwarmup1_20260104_214104.log
MSNBC,0.5%,BIDE+,measured,3,20260104_214104,MSNBC_0.005_group,OK,844,7.769,8.06,1155.32421875,logs/BIDE+_MSNBC_0.005_run3_20260104_214104.log
MSNBC,0.5%,BIDE+,measured,2,20260104_214104,MSNBC_0.005_group,OK,844,7.528,7.82,1154.234375,logs/BIDE+_MSNBC_0.005_run2_20260104_214104.log
MSNBC,0.5%,BIDE+,measured,1,20260104_214104,MSNBC_0.005_group,OK,844,7.75,8.04,1150.35546875,logs/BIDE+_MSNBC_0.005_run1_20260104_214104.log
MSNBC,0.2%,CloSpan,warmup,1,20260104_214104,MSNBC_0.002_group,OK,4244,556.162,558.49,32587.2109375,logs/CloSpan_MSNBC_0.002_runwarmup1_20260104_214104.log
MSNBC,0.2%,CloSpan,measured,3,20260104_214104,MSNBC_0.002_group,OK,4244,545.534,547.89,32713.96875,logs/CloSpan_MSNBC_0.002_run3_20260104_214104.log
MSNBC,0.2%,CloSpan,measured,2,20260104_214104,MSNBC_0.002_group,OK,4244,549.529,551.91,32494.69140625,logs/CloSpan_MSNBC_0.002_run2_20260104_214104.log
MSNBC,0.2%,CloSpan,measured,1,20260104_214104,MSNBC_0.002_group,OK,4244,551.119,553.45,32610.09375,logs/CloSpan_MSNBC_0.002_run1_20260104_214104.log
MSNBC,0.2%,ClaSP,warmup,1,20260104_214104,MSNBC_0.002_group,OK,4244,31.045,34.44,10100.25390625,logs/ClaSP_MSNBC_0.002_runwarmup1_20260104_214104.log
MSNBC,0.2%,ClaSP,measured,3,20260104_214104,MSNBC_0.002_group,OK,4244,30.842,34.22,10118.0234375,logs/ClaSP_MSNBC_0.002_run3_20260104_214104.log
MSNBC,0.2%,ClaSP,measured,2,20260104_214104,MSNBC_0.002_group,OK,4244,30.654,34.03,10123.9921875,logs/ClaSP_MSNBC_0.002_run2_20260104_214104.log
MSNBC,0.2%,ClaSP,measured,1,20260104_214104,MSNBC_0.002_group,OK,4244,31.334,34.73,10091.80859375,logs/ClaSP_MSNBC_0.002_run1_20260104_214104.log
MSNBC,0.2%,BIDE+,warmup,1,20260104_214104,MSNBC_0.002_group,OK,4244,19.914,20.21,2239.37109375,logs/BIDE+_MSNBC_0.002_runwarmup1_20260104_214104.log
MSNBC,0.2%,BIDE+,measured,3,20260104_214104,MSNBC_0.002_group,OK,4244,20.047,20.34,2180.5,logs/BIDE+_MSNBC_0.002_run3_20260104_214104.log
MSNBC,0.2%,BIDE+,measured,2,20260104_214104,MSNBC_0.002_group,OK,4244,19.848,20.15,2235.18359375,logs/BIDE+_MSNBC_0.002_run2_20260104_214104.log
MSNBC,0.2%,BIDE+,measured,1,20260104_214104,MSNBC_0.002_group,OK,4244,19.375,19.67,2234.6328125,logs/BIDE+_MSNBC_0.002_run1_20260104_214104.log
MSNBC,0.1%,CloSpan,warmup,1,20260104_214104,MSNBC_0.001_group,OK,16637,1403.303,1405.66,34638.57421875,logs/CloSpan_MSNBC_0.001_runwarmup1_20260104_214104.log
MSNBC,0.1%,CloSpan,measured,3,20260104_214104,MSNBC_0.001_group,OK,16637,1405.029,1407.46,34755.2421875,logs/CloSpan_MSNBC_0.001_run3_20260104_214104.log
MSNBC,0.1%,CloSpan,measured,2,20260104_214104,MSNBC_0.001_group,OK,16637,1380.159,1382.62,34760.421875,logs/CloSpan_MSNBC_0.001_run2_20260104_214104.log
MSNBC,0.1%,CloSpan,measured,1,20260104_214104,MSNBC_0.001_group,OK,16637,1405.739,1408.08,34789.35546875,logs/CloSpan_MSNBC_0.001_run1_20260104_214104.log
MSNBC,0.1%,ClaSP,warmup,1,20260104_214104,MSNBC_0.001_group,OK,16637,58.841,62.24,19622.30859375,logs/ClaSP_MSNBC_0.001_runwarmup1_20260104_214104.log
MSNBC,0.1%,ClaSP,measured,3,20260104_214104,MSNBC_0.001_group,OK,16637,58.394,61.76,19528.45703125,logs/ClaSP_MSNBC_0.001_run3_20260104_214104.log
MSNBC,0.1%,ClaSP,measured,2,20260104_214104,MSNBC_0.001_group,OK,16637,58.322,61.71,22933.640625,logs/ClaSP_MSNBC_0.001_run2_20260104_214104.log
MSNBC,0.1%,ClaSP,measured,1,20260104_214104,MSNBC_0.001_group,OK,16637,58.414,61.9,21209.5703125,logs/ClaSP_MSNBC_0.001_run1_20260104_214104.log
MSNBC,0.1%,BIDE+,warmup,1,20260104_214104,MSNBC_0.001_group,OK,16637,47.644,47.96,10060.4453125,logs/BIDE+_MSNBC_0.001_runwarmup1_20260104_214104.log
MSNBC,0.1%,BIDE+,measured,3,20260104_214104,MSNBC_0.001_group,OK,16637,47.7,48.02,10056.53125,logs/BIDE+_MSNBC_0.001_run3_20260104_214104.log
MSNBC,0.1%,BIDE+,measured,2,20260104_214104,MSNBC_0.001_group,OK,16637,49.566,49.88,10063.37890625,logs/BIDE+_MSNBC_0.001_run2_20260104_214104.log
MSNBC,0.1%,BIDE+,measured,1,20260104_214104,MSNBC_0.001_group,OK,16637,49.193,49.51,10067.07421875,logs/BIDE+_MSNBC_0.001_run1_20260104_214104.log
MSNBC,0.05%,CloSpan,warmup,1,20260104_214104,MSNBC_0.0005_group,OK,78105,5166.694,5169.05,45056.64453125,logs/CloSpan_MSNBC_0.0005_runwarmup1_20260104_214104.log
MSNBC,0.05%,CloSpan,measured,3,20260104_214104,MSNBC_0.0005_group,OK,78105,5142.593,5144.93,44781.62890625,logs/CloSpan_MSNBC_0.0005_run3_20260104_214104.log
MSNBC,0.05%,CloSpan,measured,2,20260104_214104,MSNBC_0.0005_group,OK,78105,5113.695,5116.08,45169.62109375,logs/CloSpan_MSNBC_0.0005_run2_20260104_214104.log
MSNBC,0.05%,CloSpan,measured,1,20260104_214104,MSNBC_0.0005_group,OK,78105,5050.056,5052.46,44986.46875,logs/CloSpan_MSNBC_0.0005_run1_20260104_214104.log
MSNBC,0.05%,ClaSP,warmup,1,20260104_214104,MSNBC_0.0005_group,OK,78105,141.48,144.97,50463.54296875,logs/ClaSP_MSNBC_0.0005_runwarmup1_20260104_214104.log
MSNBC,0.05%,ClaSP,measured,3,20260104_214104,MSNBC_0.0005_group,OK,78105,141.52,144.96,49641.51171875,logs/ClaSP_MSNBC_0.0005_run3_20260104_214104.log
MSNBC,0.05%,ClaSP,measured,2,20260104_214104,MSNBC_0.0005_group,OK,78105,141.009,144.48,55449.84375,logs/ClaSP_MSNBC_0.0005_run2_20260104_214104.log
MSNBC,0.05%,ClaSP,measured,1,20260104_214104,MSNBC_0.0005_group,OK,78105,138.938,142.41,50183.9765625,logs/ClaSP_MSNBC_0.0005_run1_20260104_214104.log
MSNBC,0.05%,BIDE+,warmup,1,20260104_214104,MSNBC_0.0005_group,OK,78105,157.38,157.7,10100.46875,logs/BIDE+_MSNBC_0.0005_runwarmup1_20260104_214104.log
MSNBC,0.05%,BIDE+,measured,3,20260104_214104,MSNBC_0.0005_group,OK,78105,155.075,155.4,10107.91015625,logs/BIDE+_MSNBC_0.0005_run3_20260104_214104.log
MSNBC,0.05%,BIDE+,measured,2,20260104_214104,MSNBC_0.0005_group,OK,78105,155.123,155.44,10119.671875,logs/BIDE+_MSNBC_0.0005_run2_20260104_214104.log
MSNBC,0.05%,BIDE+,measured,1,20260104_214104,MSNBC_0.0005_group,OK,78105,160.238,160.56,10110.90234375,logs/BIDE+_MSNBC_0.0005_run1_20260104_214104.log
Kosarak25k,10%,CloSpan,warmup,1,20260104_214104,Kosarak25k_0.1_group,OK,9,0.118,0.56,374.078125,logs/CloSpan_Kosarak25k_0.1_runwarmup1_20260104_214104.log
Kosarak25k,10%,CloSpan,measured,3,20260104_214104,Kosarak25k_0.1_group,OK,9,0.116,0.56,373.76953125,logs/CloSpan_Kosarak25k_0.1_run3_20260104_214104.log
Kosarak25k,10%,CloSpan,measured,2,20260104_214104,Kosarak25k_0.1_group,OK,9,0.119,0.56,380.80078125,logs/CloSpan_Kosarak25k_0.1_run2_20260104_214104.log
Kosarak25k,10%,CloSpan,measured,1,20260104_214104,Kosarak25k_0.1_group,OK,9,0.117,0.55,373.6796875,logs/CloSpan_Kosarak25k_0.1_run1_20260104_214104.log
Kosarak25k,10%,ClaSP,warmup,1,20260104_214104,Kosarak25k_0.1_group,OK,9,0.063,0.68,419.09375,logs/ClaSP_Kosarak25k_0.1_runwarmup1_20260104_214104.log
Kosarak25k,10%,ClaSP,measured,3,20260104_214104,Kosarak25k_0.1_group,OK,9,0.062,0.68,421.09765625,logs/ClaSP_Kosarak25k_0.1_run3_20260104_214104.log
Kosarak25k,10%,ClaSP,measured,2,20260104_214104,Kosarak25k_0.1_group,OK,9,0.062,0.68,418.0859375,logs/ClaSP_Kosarak25k_0.1_run2_20260104_214104.log
Kosarak25k,10%,ClaSP,measured,1,20260104_214104,Kosarak25k_0.1_group,OK,9,0.065,0.67,419.2734375,logs/ClaSP_Kosarak25k_0.1_run1_20260104_214104.log
Kosarak25k,10%,BIDE+,warmup,1,20260104_214104,Kosarak25k_0.1_group,OK,9,0.134,0.43,204.1875,logs/BIDE+_Kosarak25k_0.1_runwarmup1_20260104_214104.log
Kosarak25k,10%,BIDE+,measured,3,20260104_214104,Kosarak25k_0.1_group,OK,9,0.132,0.43,204.61328125,logs/BIDE+_Kosarak25k_0.1_run3_20260104_214104.log
Kosarak25k,10%,BIDE+,measured,2,20260104_214104,Kosarak25k_0.1_group,OK,9,0.133,0.43,203.671875,logs/BIDE+_Kosarak25k_0.1_run2_20260104_214104.log
Kosarak25k,10%,BIDE+,measured,1,20260104_214104,Kosarak25k_0.1_group,OK,9,0.133,0.43,203.76953125,logs/BIDE+_Kosarak25k_0.1_run1_20260104_214104.log
Kosarak25k,1%,CloSpan,warmup,1,20260104_214104,Kosarak25k_0.01_group,OK,382,0.733,1.19,772.7890625,logs/CloSpan_Kosarak25k_0.01_runwarmup1_20260104_214104.log
Kosarak25k,1%,CloSpan,measured,3,20260104_214104,Kosarak25k_0.01_group,OK,382,0.767,1.21,786.61328125,logs/CloSpan_Kosarak25k_0.01_run3_20260104_214104.log
Kosarak25k,1%,CloSpan,measured,2,20260104_214104,Kosarak25k_0.01_group,OK,382,0.757,1.19,774.02734375,logs/CloSpan_Kosarak25k_0.01_run2_20260104_214104.log
Kosarak25k,1%,CloSpan,measured,1,20260104_214104,Kosarak25k_0.01_group,OK,382,0.766,1.21,780.484375,logs/CloSpan_Kosarak25k_0.01_run1_20260104_214104.log
